2024-07-01 10:08:03,729	tibetan_base	INFO	====> Epoch: 2230
2024-07-01 10:09:50,156	tibetan_base	INFO	====> Epoch: 2231
2024-07-01 10:10:19,719	tibetan_base	INFO	Train Epoch: 2232 [17%]
2024-07-01 10:10:19,722	tibetan_base	INFO	[2.2429161071777344, 2.7104787826538086, 9.573554039001465, 17.416101455688477, 1.114015817642212, 1.1037876605987549, 171800, 0.00015130534201320052]
2024-07-01 10:11:34,640	tibetan_base	INFO	====> Epoch: 2232
2024-07-01 10:12:31,261	tibetan_base	INFO	Train Epoch: 2233 [47%]
2024-07-01 10:12:31,264	tibetan_base	INFO	[2.3051016330718994, 2.7542943954467773, 9.29401683807373, 17.78582763671875, 1.127779483795166, 1.329740047454834, 171900, 0.00015128642884544886]
2024-07-01 10:13:18,866	tibetan_base	INFO	====> Epoch: 2233
2024-07-01 10:14:41,963	tibetan_base	INFO	Train Epoch: 2234 [77%]
2024-07-01 10:14:41,966	tibetan_base	INFO	[2.2143945693969727, 2.7560346126556396, 9.646430015563965, 17.6187744140625, 1.0785690546035767, 1.3011949062347412, 172000, 0.00015126751804184316]
2024-07-01 10:14:57,905	tibetan_base	INFO	Saving model and optimizer state at iteration 2234 to ./logs/tibetan_base/G_172000.pth
2024-07-01 10:14:58,735	tibetan_base	INFO	Saving model and optimizer state at iteration 2234 to ./logs/tibetan_base/D_172000.pth
2024-07-01 10:15:20,195	tibetan_base	INFO	====> Epoch: 2234
2024-07-01 10:17:04,006	tibetan_base	INFO	====> Epoch: 2235
2024-07-01 10:17:24,304	tibetan_base	INFO	Train Epoch: 2236 [6%]
2024-07-01 10:17:24,307	tibetan_base	INFO	[2.2675061225891113, 2.634888172149658, 8.780823707580566, 17.604446411132812, 1.0784169435501099, 1.3998875617980957, 172100, 0.00015122970352588765]
2024-07-01 10:18:48,525	tibetan_base	INFO	====> Epoch: 2236
2024-07-01 10:19:36,007	tibetan_base	INFO	Train Epoch: 2237 [36%]
2024-07-01 10:19:36,011	tibetan_base	INFO	[2.1237704753875732, 3.09063720703125, 9.42889404296875, 17.454286575317383, 1.1119298934936523, 1.3270057439804077, 172200, 0.00015121079981294692]
2024-07-01 10:20:32,984	tibetan_base	INFO	====> Epoch: 2237
2024-07-01 10:21:46,418	tibetan_base	INFO	Train Epoch: 2238 [66%]
2024-07-01 10:21:46,421	tibetan_base	INFO	[2.168226718902588, 3.0185697078704834, 10.173274040222168, 17.836790084838867, 1.0678199529647827, 1.294102668762207, 172300, 0.0001511918984629703]
2024-07-01 10:22:17,336	tibetan_base	INFO	====> Epoch: 2238
2024-07-01 10:23:58,408	tibetan_base	INFO	Train Epoch: 2239 [96%]
2024-07-01 10:23:58,412	tibetan_base	INFO	[2.2191638946533203, 2.7766575813293457, 9.11859130859375, 17.552494049072266, 1.0972790718078613, 1.4469135999679565, 172400, 0.00015117299947566243]
2024-07-01 10:24:01,908	tibetan_base	INFO	====> Epoch: 2239
2024-07-01 10:25:46,029	tibetan_base	INFO	====> Epoch: 2240
2024-07-01 10:26:23,553	tibetan_base	INFO	Train Epoch: 2241 [26%]
2024-07-01 10:26:23,555	tibetan_base	INFO	[2.3953022956848145, 2.3719756603240967, 8.63679313659668, 17.664785385131836, 1.1401610374450684, 1.5555106401443481, 172500, 0.0001511352085878716]
2024-07-01 10:27:31,644	tibetan_base	INFO	====> Epoch: 2241
2024-07-01 10:28:36,105	tibetan_base	INFO	Train Epoch: 2242 [56%]
2024-07-01 10:28:36,107	tibetan_base	INFO	[2.1719276905059814, 2.8454971313476562, 9.25461196899414, 17.37738037109375, 1.0910959243774414, 1.3151851892471313, 172600, 0.00015111631668679812]
2024-07-01 10:29:15,841	tibetan_base	INFO	====> Epoch: 2242
2024-07-01 10:30:47,114	tibetan_base	INFO	Train Epoch: 2243 [86%]
2024-07-01 10:30:47,116	tibetan_base	INFO	[2.1683034896850586, 2.7199392318725586, 9.354727745056152, 17.447086334228516, 1.0963613986968994, 1.2566570043563843, 172700, 0.00015109742714721226]
2024-07-01 10:30:59,642	tibetan_base	INFO	====> Epoch: 2243
2024-07-01 10:32:43,066	tibetan_base	INFO	====> Epoch: 2244
2024-07-01 10:33:11,580	tibetan_base	INFO	Train Epoch: 2245 [16%]
2024-07-01 10:33:11,582	tibetan_base	INFO	[2.2510275840759277, 2.5665905475616455, 9.084270477294922, 17.3630428314209, 1.0690109729766846, 1.0766596794128418, 172800, 0.00015105965515132275]
2024-07-01 10:34:27,381	tibetan_base	INFO	====> Epoch: 2245
2024-07-01 10:35:23,674	tibetan_base	INFO	Train Epoch: 2246 [45%]
2024-07-01 10:35:23,678	tibetan_base	INFO	[2.2728817462921143, 2.6924381256103516, 9.848794937133789, 18.113679885864258, 1.1306965351104736, 1.3783375024795532, 172900, 0.00015104077269442883]
2024-07-01 10:36:11,864	tibetan_base	INFO	====> Epoch: 2246
2024-07-01 10:37:34,623	tibetan_base	INFO	Train Epoch: 2247 [75%]
2024-07-01 10:37:34,626	tibetan_base	INFO	[2.2583866119384766, 2.6743335723876953, 9.065335273742676, 18.06396484375, 1.106561541557312, 1.2028818130493164, 173000, 0.000151021892597842]
2024-07-01 10:37:50,430	tibetan_base	INFO	Saving model and optimizer state at iteration 2247 to ./logs/tibetan_base/G_173000.pth
2024-07-01 10:37:51,396	tibetan_base	INFO	Saving model and optimizer state at iteration 2247 to ./logs/tibetan_base/D_173000.pth
2024-07-01 10:38:13,592	tibetan_base	INFO	====> Epoch: 2247
2024-07-01 10:40:02,975	tibetan_base	INFO	====> Epoch: 2248
2024-07-01 10:40:22,044	tibetan_base	INFO	Train Epoch: 2249 [5%]
2024-07-01 10:40:22,047	tibetan_base	INFO	[2.1559531688690186, 2.811501979827881, 9.425204277038574, 17.451950073242188, 1.0606613159179688, 1.1749942302703857, 173100, 0.00015098413948440962]
2024-07-01 10:41:47,834	tibetan_base	INFO	====> Epoch: 2249
2024-07-01 10:42:33,450	tibetan_base	INFO	Train Epoch: 2250 [35%]
2024-07-01 10:42:33,455	tibetan_base	INFO	[2.212968587875366, 2.825047492980957, 9.57871150970459, 17.512346267700195, 1.075183629989624, 1.3299126625061035, 173200, 0.00015096526646697406]
2024-07-01 10:43:32,226	tibetan_base	INFO	====> Epoch: 2250
2024-07-01 10:44:44,726	tibetan_base	INFO	Train Epoch: 2251 [65%]
2024-07-01 10:44:44,728	tibetan_base	INFO	[2.197471857070923, 2.896129608154297, 9.533842086791992, 17.35700225830078, 1.0422625541687012, 1.4403003454208374, 173300, 0.00015094639580866568]
2024-07-01 10:45:16,252	tibetan_base	INFO	====> Epoch: 2251
2024-07-01 10:46:55,446	tibetan_base	INFO	Train Epoch: 2252 [95%]
2024-07-01 10:46:55,449	tibetan_base	INFO	[2.189997911453247, 2.679860830307007, 9.129247665405273, 17.159957885742188, 1.083299994468689, 1.2152419090270996, 173400, 0.0001509275275091896]
2024-07-01 10:46:59,929	tibetan_base	INFO	====> Epoch: 2252
2024-07-01 10:48:43,574	tibetan_base	INFO	====> Epoch: 2253
2024-07-01 10:49:19,975	tibetan_base	INFO	Train Epoch: 2254 [25%]
2024-07-01 10:49:19,977	tibetan_base	INFO	[2.1939659118652344, 2.83052396774292, 9.618363380432129, 17.775651931762695, 1.129628300666809, 1.292738676071167, 173500, 0.0001508897979855549]
2024-07-01 10:50:27,432	tibetan_base	INFO	====> Epoch: 2254
2024-07-01 10:51:30,898	tibetan_base	INFO	Train Epoch: 2255 [55%]
2024-07-01 10:51:30,901	tibetan_base	INFO	[2.1915504932403564, 2.735363006591797, 9.288799285888672, 17.705812454223633, 1.0983251333236694, 1.18726646900177, 173600, 0.0001508709367608067]
2024-07-01 10:52:12,104	tibetan_base	INFO	====> Epoch: 2255
2024-07-01 10:53:43,165	tibetan_base	INFO	Train Epoch: 2256 [84%]
2024-07-01 10:53:43,169	tibetan_base	INFO	[2.3320956230163574, 2.4539918899536133, 8.267622947692871, 17.19576644897461, 1.144364595413208, 1.25154447555542, 173700, 0.0001508520778937116]
2024-07-01 10:53:56,816	tibetan_base	INFO	====> Epoch: 2256
2024-07-01 10:55:40,414	tibetan_base	INFO	====> Epoch: 2257
2024-07-01 10:56:07,382	tibetan_base	INFO	Train Epoch: 2258 [14%]
2024-07-01 10:56:07,385	tibetan_base	INFO	[2.2152791023254395, 2.834416627883911, 8.583353996276855, 17.222049713134766, 1.0838911533355713, 1.1099263429641724, 173800, 0.00015081436723130188]
2024-07-01 10:57:25,085	tibetan_base	INFO	====> Epoch: 2258
2024-07-01 10:58:19,580	tibetan_base	INFO	Train Epoch: 2259 [44%]
2024-07-01 10:58:19,583	tibetan_base	INFO	[2.545044422149658, 2.5953986644744873, 8.815032005310059, 17.75100326538086, 1.1563737392425537, 1.4540959596633911, 173900, 0.00015079551543539796]
2024-07-01 10:59:09,858	tibetan_base	INFO	====> Epoch: 2259
2024-07-01 11:00:30,601	tibetan_base	INFO	Train Epoch: 2260 [74%]
2024-07-01 11:00:30,605	tibetan_base	INFO	[2.2540063858032227, 2.6324148178100586, 8.674449920654297, 17.066085815429688, 1.0718872547149658, 1.1962417364120483, 174000, 0.00015077666599596853]
2024-07-01 11:00:46,433	tibetan_base	INFO	Saving model and optimizer state at iteration 2260 to ./logs/tibetan_base/G_174000.pth
2024-07-01 11:00:47,268	tibetan_base	INFO	Saving model and optimizer state at iteration 2260 to ./logs/tibetan_base/D_174000.pth
2024-07-01 11:01:11,166	tibetan_base	INFO	====> Epoch: 2260
2024-07-01 11:02:54,557	tibetan_base	INFO	====> Epoch: 2261
2024-07-01 11:03:12,313	tibetan_base	INFO	Train Epoch: 2262 [4%]
2024-07-01 11:03:12,316	tibetan_base	INFO	[2.191244125366211, 2.682772636413574, 9.320329666137695, 17.73246955871582, 1.0586005449295044, 1.1883409023284912, 174100, 0.00015073897418535492]
2024-07-01 11:04:38,751	tibetan_base	INFO	====> Epoch: 2262
2024-07-01 11:05:23,608	tibetan_base	INFO	Train Epoch: 2263 [34%]
2024-07-01 11:05:23,611	tibetan_base	INFO	[2.4060935974121094, 2.4750888347625732, 8.72093391418457, 17.629005432128906, 1.103696346282959, 1.3970627784729004, 174200, 0.00015072013181358174]
2024-07-01 11:06:22,714	tibetan_base	INFO	====> Epoch: 2263
2024-07-01 11:07:34,361	tibetan_base	INFO	Train Epoch: 2264 [64%]
2024-07-01 11:07:34,364	tibetan_base	INFO	[2.1496617794036865, 2.8637144565582275, 9.54845142364502, 17.503244400024414, 1.0549105405807495, 1.3380681276321411, 174300, 0.00015070129179710505]
2024-07-01 11:08:06,636	tibetan_base	INFO	====> Epoch: 2264
2024-07-01 11:09:45,204	tibetan_base	INFO	Train Epoch: 2265 [94%]
2024-07-01 11:09:45,207	tibetan_base	INFO	[2.296149253845215, 2.8890371322631836, 9.647198677062988, 17.66337013244629, 1.1075941324234009, 1.2886707782745361, 174400, 0.0001506824541356304]
2024-07-01 11:09:51,081	tibetan_base	INFO	====> Epoch: 2265
2024-07-01 11:11:34,982	tibetan_base	INFO	====> Epoch: 2266
2024-07-01 11:12:13,177	tibetan_base	INFO	Train Epoch: 2267 [23%]
2024-07-01 11:12:13,180	tibetan_base	INFO	[2.172762155532837, 2.8744072914123535, 9.699197769165039, 17.514904022216797, 1.1212847232818604, 1.173397183418274, 174500, 0.00015064478587650983]
2024-07-01 11:13:21,623	tibetan_base	INFO	====> Epoch: 2267
2024-07-01 11:14:24,427	tibetan_base	INFO	Train Epoch: 2268 [53%]
2024-07-01 11:14:24,430	tibetan_base	INFO	[2.209993600845337, 2.770796060562134, 9.476280212402344, 17.3731632232666, 1.085419774055481, 1.1427661180496216, 174600, 0.00015062595527827525]
2024-07-01 11:15:06,260	tibetan_base	INFO	====> Epoch: 2268
2024-07-01 11:16:35,430	tibetan_base	INFO	Train Epoch: 2269 [83%]
2024-07-01 11:16:35,433	tibetan_base	INFO	[2.3985414505004883, 2.574174404144287, 8.811596870422363, 17.550050735473633, 1.1030170917510986, 1.4063576459884644, 174700, 0.00015060712703386547]
2024-07-01 11:16:50,872	tibetan_base	INFO	====> Epoch: 2269
2024-07-01 11:18:34,730	tibetan_base	INFO	====> Epoch: 2270
2024-07-01 11:19:01,137	tibetan_base	INFO	Train Epoch: 2271 [13%]
2024-07-01 11:19:01,140	tibetan_base	INFO	[2.414363145828247, 2.4558253288269043, 8.616637229919434, 17.362346649169922, 1.0961072444915771, 1.3717575073242188, 174800, 0.00015056947760534335]
2024-07-01 11:20:19,178	tibetan_base	INFO	====> Epoch: 2271
2024-07-01 11:21:11,961	tibetan_base	INFO	Train Epoch: 2272 [43%]
2024-07-01 11:21:11,964	tibetan_base	INFO	[2.233948230743408, 2.79488468170166, 9.12297534942627, 17.315217971801758, 1.0347647666931152, 1.2310450077056885, 174900, 0.00015055065642064267]
2024-07-01 11:22:03,206	tibetan_base	INFO	====> Epoch: 2272
2024-07-01 11:23:29,747	tibetan_base	INFO	Train Epoch: 2273 [73%]
2024-07-01 11:23:29,749	tibetan_base	INFO	[2.187681198120117, 2.927847385406494, 9.391081809997559, 17.248159408569336, 1.0720919370651245, 1.4416851997375488, 175000, 0.0001505318375885901]
2024-07-01 11:23:45,197	tibetan_base	INFO	Saving model and optimizer state at iteration 2273 to ./logs/tibetan_base/G_175000.pth
2024-07-01 11:23:46,020	tibetan_base	INFO	Saving model and optimizer state at iteration 2273 to ./logs/tibetan_base/D_175000.pth
2024-07-01 11:24:10,764	tibetan_base	INFO	====> Epoch: 2273
2024-07-01 11:25:53,971	tibetan_base	INFO	====> Epoch: 2274
2024-07-01 11:26:10,554	tibetan_base	INFO	Train Epoch: 2275 [3%]
2024-07-01 11:26:10,557	tibetan_base	INFO	[2.1955366134643555, 2.6832809448242188, 9.481478691101074, 17.261837005615234, 1.0268232822418213, 1.1002757549285889, 175100, 0.0001504942069812529]
2024-07-01 11:27:38,022	tibetan_base	INFO	====> Epoch: 2275
2024-07-01 11:28:21,939	tibetan_base	INFO	Train Epoch: 2276 [32%]
2024-07-01 11:28:21,942	tibetan_base	INFO	[2.138355016708374, 2.959542989730835, 9.309450149536133, 17.561161041259766, 1.1062121391296387, 1.3601592779159546, 175200, 0.00015047539520538023]
2024-07-01 11:29:22,813	tibetan_base	INFO	====> Epoch: 2276
2024-07-01 11:30:33,309	tibetan_base	INFO	Train Epoch: 2277 [62%]
2024-07-01 11:30:33,313	tibetan_base	INFO	[2.212728500366211, 2.7800230979919434, 9.436453819274902, 17.594539642333984, 1.1131114959716797, 1.2386550903320312, 175300, 0.00015045658578097956]
2024-07-01 11:31:07,160	tibetan_base	INFO	====> Epoch: 2277
2024-07-01 11:32:44,888	tibetan_base	INFO	Train Epoch: 2278 [92%]
2024-07-01 11:32:44,888	tibetan_base	INFO	[2.4116251468658447, 2.6019723415374756, 9.077479362487793, 17.80494499206543, 1.1601402759552002, 1.5279978513717651, 175400, 0.00015043777870775692]
2024-07-01 11:32:51,760	tibetan_base	INFO	====> Epoch: 2278
2024-07-01 11:34:35,429	tibetan_base	INFO	====> Epoch: 2279
2024-07-01 11:35:10,051	tibetan_base	INFO	Train Epoch: 2280 [22%]
2024-07-01 11:35:10,054	tibetan_base	INFO	[2.2329626083374023, 2.592792272567749, 9.28662109375, 17.256649017333984, 1.102491021156311, 1.1699798107147217, 175500, 0.00015040017161367027]
2024-07-01 11:36:20,091	tibetan_base	INFO	====> Epoch: 2280
2024-07-01 11:37:21,260	tibetan_base	INFO	Train Epoch: 2281 [52%]
2024-07-01 11:37:21,263	tibetan_base	INFO	[2.2159245014190674, 2.562465190887451, 8.719520568847656, 17.274097442626953, 1.0821846723556519, 1.244362235069275, 175600, 0.00015038137159221855]
2024-07-01 11:38:04,222	tibetan_base	INFO	====> Epoch: 2281
2024-07-01 11:39:32,074	tibetan_base	INFO	Train Epoch: 2282 [82%]
2024-07-01 11:39:32,076	tibetan_base	INFO	[2.1951892375946045, 2.827890396118164, 9.43574047088623, 17.31431770324707, 1.1245684623718262, 1.1678391695022583, 175700, 0.00015036257392076952]
2024-07-01 11:39:48,254	tibetan_base	INFO	====> Epoch: 2282
2024-07-01 11:41:31,730	tibetan_base	INFO	====> Epoch: 2283
2024-07-01 11:41:56,192	tibetan_base	INFO	Train Epoch: 2284 [12%]
2024-07-01 11:41:56,195	tibetan_base	INFO	[2.2402267456054688, 2.7091715335845947, 9.240728378295898, 17.67572784423828, 1.0584170818328857, 1.2655681371688843, 175800, 0.00015032498562670454]
2024-07-01 11:43:15,588	tibetan_base	INFO	====> Epoch: 2284
2024-07-01 11:44:06,966	tibetan_base	INFO	Train Epoch: 2285 [42%]
2024-07-01 11:44:06,968	tibetan_base	INFO	[2.2007625102996826, 2.7371633052825928, 9.216968536376953, 17.916366577148438, 1.0860892534255981, 1.3050593137741089, 175900, 0.0001503061950035012]
2024-07-01 11:44:59,785	tibetan_base	INFO	====> Epoch: 2285
2024-07-01 11:46:18,608	tibetan_base	INFO	Train Epoch: 2286 [71%]
2024-07-01 11:46:18,611	tibetan_base	INFO	[2.2220211029052734, 2.8170955181121826, 9.560863494873047, 17.72496223449707, 1.151126503944397, 1.336078405380249, 176000, 0.00015028740672912575]
2024-07-01 11:46:34,599	tibetan_base	INFO	Saving model and optimizer state at iteration 2286 to ./logs/tibetan_base/G_176000.pth
2024-07-01 11:46:35,556	tibetan_base	INFO	Saving model and optimizer state at iteration 2286 to ./logs/tibetan_base/D_176000.pth
2024-07-01 11:47:01,341	tibetan_base	INFO	====> Epoch: 2286
2024-07-01 11:48:45,649	tibetan_base	INFO	====> Epoch: 2287
2024-07-01 11:49:01,379	tibetan_base	INFO	Train Epoch: 2288 [1%]
2024-07-01 11:49:01,382	tibetan_base	INFO	[2.230774164199829, 2.54756498336792, 8.654688835144043, 17.175161361694336, 1.0699419975280762, 1.1998348236083984, 176100, 0.00015024983722568418]
2024-07-01 11:50:30,218	tibetan_base	INFO	====> Epoch: 2288
2024-07-01 11:51:12,648	tibetan_base	INFO	Train Epoch: 2289 [31%]
2024-07-01 11:51:12,651	tibetan_base	INFO	[2.203723430633545, 2.9217770099639893, 9.623553276062012, 17.63689422607422, 1.054517149925232, 1.1653826236724854, 176200, 0.00015023105599603096]
2024-07-01 11:52:15,323	tibetan_base	INFO	====> Epoch: 2289
2024-07-01 11:53:25,173	tibetan_base	INFO	Train Epoch: 2290 [61%]
2024-07-01 11:53:25,176	tibetan_base	INFO	[2.319906234741211, 2.5329456329345703, 9.37232780456543, 17.349781036376953, 1.0628976821899414, 1.3863954544067383, 176300, 0.00015021227711403145]
2024-07-01 11:54:00,467	tibetan_base	INFO	====> Epoch: 2290
2024-07-01 11:55:37,478	tibetan_base	INFO	Train Epoch: 2291 [91%]
2024-07-01 11:55:37,481	tibetan_base	INFO	[2.2724504470825195, 2.76316237449646, 9.680492401123047, 17.743974685668945, 1.118274211883545, 1.4146478176116943, 176400, 0.0001501935005793922]
2024-07-01 11:55:45,609	tibetan_base	INFO	====> Epoch: 2291
2024-07-01 11:57:29,550	tibetan_base	INFO	====> Epoch: 2292
2024-07-01 11:58:02,662	tibetan_base	INFO	Train Epoch: 2293 [21%]
2024-07-01 11:58:02,665	tibetan_base	INFO	[2.2856204509735107, 2.515667200088501, 8.97817325592041, 17.48694610595703, 1.1150903701782227, 1.4419887065887451, 176500, 0.00015015595455102076]
2024-07-01 11:59:14,300	tibetan_base	INFO	====> Epoch: 2293
2024-07-01 12:00:15,937	tibetan_base	INFO	Train Epoch: 2294 [51%]
2024-07-01 12:00:15,941	tibetan_base	INFO	[2.157033920288086, 2.631775140762329, 9.942678451538086, 17.557985305786133, 1.0719343423843384, 1.2904112339019775, 176600, 0.00015013718505670187]
2024-07-01 12:01:05,302	tibetan_base	INFO	====> Epoch: 2294
2024-07-01 12:02:32,649	tibetan_base	INFO	Train Epoch: 2295 [81%]
2024-07-01 12:02:32,652	tibetan_base	INFO	[2.229184150695801, 2.8187594413757324, 8.821998596191406, 17.322227478027344, 1.06209397315979, 1.280277132987976, 176700, 0.00015011841790856978]
2024-07-01 12:02:50,024	tibetan_base	INFO	====> Epoch: 2295
2024-07-01 12:04:34,216	tibetan_base	INFO	====> Epoch: 2296
2024-07-01 12:04:58,303	tibetan_base	INFO	Train Epoch: 2297 [10%]
2024-07-01 12:04:58,306	tibetan_base	INFO	[2.1936163902282715, 2.5707027912139893, 9.55591106414795, 17.51556968688965, 1.1019678115844727, 1.215967059135437, 176800, 0.0001500808906496929]
2024-07-01 12:06:19,220	tibetan_base	INFO	====> Epoch: 2297
2024-07-01 12:07:10,592	tibetan_base	INFO	Train Epoch: 2298 [40%]
2024-07-01 12:07:10,595	tibetan_base	INFO	[2.292586326599121, 2.746297597885132, 9.21492862701416, 17.365886688232422, 1.1004252433776855, 1.2614107131958008, 176900, 0.00015006213053836168]
2024-07-01 12:08:05,277	tibetan_base	INFO	====> Epoch: 2298
2024-07-01 12:09:23,847	tibetan_base	INFO	Train Epoch: 2299 [70%]
2024-07-01 12:09:23,849	tibetan_base	INFO	[2.4704208374023438, 2.58245849609375, 8.897624969482422, 17.8632869720459, 1.0999526977539062, 1.6126751899719238, 177000, 0.0001500433727720444]
2024-07-01 12:09:39,811	tibetan_base	INFO	Saving model and optimizer state at iteration 2299 to ./logs/tibetan_base/G_177000.pth
2024-07-01 12:09:40,643	tibetan_base	INFO	Saving model and optimizer state at iteration 2299 to ./logs/tibetan_base/D_177000.pth
2024-07-01 12:10:07,552	tibetan_base	INFO	====> Epoch: 2299
2024-07-01 12:11:51,651	tibetan_base	INFO	====> Epoch: 2300
2024-07-01 12:12:06,083	tibetan_base	INFO	Train Epoch: 2301 [0%]
2024-07-01 12:12:06,086	tibetan_base	INFO	[2.1938226222991943, 2.8768014907836914, 9.167031288146973, 17.418312072753906, 1.0527286529541016, 1.322266936302185, 177100, 0.00015000586427327907]
2024-07-01 12:13:37,542	tibetan_base	INFO	====> Epoch: 2301
2024-07-01 12:14:21,637	tibetan_base	INFO	Train Epoch: 2302 [30%]
2024-07-01 12:14:21,639	tibetan_base	INFO	[2.412252426147461, 2.3930344581604004, 8.20844841003418, 17.23682975769043, 1.139762282371521, 1.6588544845581055, 177200, 0.0001499871135402449]
2024-07-01 12:15:26,316	tibetan_base	INFO	====> Epoch: 2302
2024-07-01 12:16:37,878	tibetan_base	INFO	Train Epoch: 2303 [60%]
2024-07-01 12:16:37,882	tibetan_base	INFO	[2.256493091583252, 2.809843063354492, 9.260293960571289, 17.3289794921875, 1.079419732093811, 1.366910457611084, 177300, 0.00014996836515105238]
2024-07-01 12:17:15,754	tibetan_base	INFO	====> Epoch: 2303
2024-07-01 12:18:51,473	tibetan_base	INFO	Train Epoch: 2304 [90%]
2024-07-01 12:18:51,476	tibetan_base	INFO	[2.261014461517334, 2.6004669666290283, 9.411356925964355, 18.22799301147461, 1.1276898384094238, 1.446117877960205, 177400, 0.00014994961910540848]
2024-07-01 12:19:01,012	tibetan_base	INFO	====> Epoch: 2304
2024-07-01 12:20:44,898	tibetan_base	INFO	====> Epoch: 2305
2024-07-01 12:21:17,445	tibetan_base	INFO	Train Epoch: 2306 [19%]
2024-07-01 12:21:17,449	tibetan_base	INFO	[2.4765625, 2.55690860748291, 8.550992965698242, 17.240934371948242, 1.1229909658432007, 1.5759708881378174, 177500, 0.00014991213404359492]
2024-07-01 12:22:29,394	tibetan_base	INFO	====> Epoch: 2306
2024-07-01 12:23:28,317	tibetan_base	INFO	Train Epoch: 2307 [49%]
2024-07-01 12:23:28,320	tibetan_base	INFO	[2.2425425052642822, 2.6079189777374268, 9.673921585083008, 17.61237144470215, 1.0604572296142578, 1.338228464126587, 177600, 0.00014989339502683946]
2024-07-01 12:24:13,664	tibetan_base	INFO	====> Epoch: 2307
2024-07-01 12:25:39,636	tibetan_base	INFO	Train Epoch: 2308 [79%]
2024-07-01 12:25:39,639	tibetan_base	INFO	[2.4133942127227783, 2.5592055320739746, 8.94400691986084, 17.885452270507812, 1.1510748863220215, 1.5866124629974365, 177700, 0.0001498746583524611]
2024-07-01 12:25:58,262	tibetan_base	INFO	====> Epoch: 2308
2024-07-01 12:27:42,417	tibetan_base	INFO	====> Epoch: 2309
2024-07-01 12:28:05,181	tibetan_base	INFO	Train Epoch: 2310 [9%]
2024-07-01 12:28:05,184	tibetan_base	INFO	[2.3156447410583496, 2.5774688720703125, 8.668244361877441, 16.993362426757812, 1.1127104759216309, 1.3766521215438843, 177800, 0.0001498371920296645]
2024-07-01 12:29:27,111	tibetan_base	INFO	====> Epoch: 2310
2024-07-01 12:30:16,425	tibetan_base	INFO	Train Epoch: 2311 [39%]
2024-07-01 12:30:16,428	tibetan_base	INFO	[2.0859692096710205, 2.833205461502075, 9.3456449508667, 17.65549659729004, 1.0740478038787842, 1.34427011013031, 177900, 0.00014981846238066077]
2024-07-01 12:31:11,194	tibetan_base	INFO	====> Epoch: 2311
2024-07-01 12:32:27,523	tibetan_base	INFO	Train Epoch: 2312 [69%]
2024-07-01 12:32:27,525	tibetan_base	INFO	[2.221470832824707, 2.5270678997039795, 9.1157808303833, 17.344484329223633, 1.0612998008728027, 1.353430986404419, 178000, 0.0001497997350728632]
2024-07-01 12:32:43,267	tibetan_base	INFO	Saving model and optimizer state at iteration 2312 to ./logs/tibetan_base/G_178000.pth
2024-07-01 12:32:44,112	tibetan_base	INFO	Saving model and optimizer state at iteration 2312 to ./logs/tibetan_base/D_178000.pth
2024-07-01 12:33:12,123	tibetan_base	INFO	====> Epoch: 2312
2024-07-01 12:34:54,831	tibetan_base	INFO	Train Epoch: 2313 [99%]
2024-07-01 12:34:54,834	tibetan_base	INFO	[2.3487868309020996, 2.5703413486480713, 8.90395736694336, 17.851205825805664, 1.117981195449829, 1.3627203702926636, 178100, 0.00014978101010597908]
2024-07-01 12:34:55,891	tibetan_base	INFO	====> Epoch: 2313
2024-07-01 12:36:38,993	tibetan_base	INFO	====> Epoch: 2314
2024-07-01 12:37:19,100	tibetan_base	INFO	Train Epoch: 2315 [29%]
2024-07-01 12:37:19,103	tibetan_base	INFO	[2.3868813514709473, 2.491487741470337, 9.225481033325195, 17.649715423583984, 1.118734359741211, 1.4617151021957397, 178200, 0.00014974356719378085]
2024-07-01 12:38:23,183	tibetan_base	INFO	====> Epoch: 2315
2024-07-01 12:39:30,253	tibetan_base	INFO	Train Epoch: 2316 [58%]
2024-07-01 12:39:30,256	tibetan_base	INFO	[2.2575974464416504, 2.6320414543151855, 9.207505226135254, 17.427762985229492, 1.0305192470550537, 1.3631024360656738, 178300, 0.00014972484924788163]
2024-07-01 12:40:07,577	tibetan_base	INFO	====> Epoch: 2316
2024-07-01 12:41:42,035	tibetan_base	INFO	Train Epoch: 2317 [88%]
2024-07-01 12:41:42,038	tibetan_base	INFO	[2.4412386417388916, 2.3572492599487305, 9.131779670715332, 17.58669662475586, 1.1442227363586426, 1.504962682723999, 178400, 0.00014970613364172564]
2024-07-01 12:41:52,322	tibetan_base	INFO	====> Epoch: 2317
2024-07-01 12:43:36,650	tibetan_base	INFO	====> Epoch: 2318
2024-07-01 12:44:07,484	tibetan_base	INFO	Train Epoch: 2319 [18%]
2024-07-01 12:44:07,487	tibetan_base	INFO	[2.311842203140259, 2.515303373336792, 9.019730567932129, 17.51984405517578, 1.0886046886444092, 1.376442313194275, 178500, 0.00014966870944747352]
2024-07-01 12:45:21,345	tibetan_base	INFO	====> Epoch: 2319
2024-07-01 12:46:23,679	tibetan_base	INFO	Train Epoch: 2320 [48%]
2024-07-01 12:46:23,683	tibetan_base	INFO	[2.2889761924743652, 2.6081020832061768, 8.790613174438477, 17.271791458129883, 1.0168319940567017, 1.2563477754592896, 178600, 0.0001496500008587926]
2024-07-01 12:47:11,785	tibetan_base	INFO	====> Epoch: 2320
